coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,hype,risk,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
loopring-[neo],N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
phantasma,27 May 2018,28 May 2018,1.0,10.0,12,other,13,9650000.0,9747475.0,0.99,0.23,20891,0,5379,N/A,N/A,1.476,799685,0.33,0.57,1.14,1.14,-1.687,nan,0.012,nan
read,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1092850,-0.13,-0.1,-1.64,-1.64,-0.001,nan,-0.006,nan
aware,04 Jan 2018,30 Jan 2018,26.0,128.0,12,fintech,N/A,N/A,N/A,N/A,0.063,593,0,N/A,0.32,N/A,0.495,1391910,-0.31,-0.19,-2.96,-2.96,-0.013,nan,-0.003,nan
show,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,23195900,-0.21,-0.25,-3.99,-3.99,-0.163,nan,-0.006,nan
endor-protocol,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1353390,-2.64,-4.58,-9.16,-9.16,-1.91,nan,-0.053,nan
fargocoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,476,0.31,0.05,0.73,0.73,-0.016,nan,0.001,nan
global-social...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
intelligent-i...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
cfun,18 Dec 2017,19 Dec 2017,1.0,170.0,7,saas,9,15000000.0,15000000.0,1.0,0.03,4567,0,5559,N/A,N/A,2.506,14156000,-0.17,-0.18,-2.79,-2.79,0.077,nan,-0.006,nan
valuechain,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,798949,-0.12,-0.16,-2.47,-2.47,0.325,nan,0.002,nan
halalchain,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,79,0,N/A,N/A,N/A,0.0,8200110,-0.11,-0.2,-3.21,-3.21,-0.092,nan,-0.004,nan
dragon-coins,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1523470,-0.29,-0.21,-3.38,-3.38,0.007,nan,-0.019,nan
0xbitcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
medx,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,511877,inf,inf,inf,inf,nan,nan,nan,nan
exchange-union,05 Aug 2017,29 Aug 2017,24.0,282.0,12,other,4,N/A,N/A,N/A,1.0,N/A,0,N/A,0.66,N/A,1.29,304953,0.19,0.19,3.0,3.0,-0.115,nan,0.01,nan
fairgame,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1747850,-0.23,-0.19,-3.02,-3.02,-0.226,nan,-0.005,nan
unlimitedip,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,8182910,-0.03,-0.14,-2.28,-2.28,-0.051,nan,-0.001,nan
nexty,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,55905,0.27,2.16,4.33,4.33,-0.399,nan,0.086,nan
key,23 Sep 2017,23 Oct 2017,30.0,227.0,12,fintech,N/A,21780000.0,N/A,N/A,0.01,N/A,0,N/A,0.34,N/A,0.063,496995,-0.18,-1.41,-2.81,-2.81,0.205,nan,-0.006,nan
monero-classic,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,191441,0.18,1.42,2.84,2.84,-0.545,nan,0.006,nan
silent-notary,15 Mar 2018,12 Apr 2018,28.0,56.0,2,blockchain,4,N/A,N/A,N/A,0.0,30710,0,6825,0.32,N/A,0.0,339139,1.69,2.92,5.85,5.85,-1.712,nan,0.094,nan
patron,27 Mar 2018,9 May 2018,43.0,29.0,8,saas,26,40000000.0,40000000.0,1.0,0.5,14469,0,21693,0.64,N/A,-0.864,933787,0.29,0.5,1.01,1.01,-2.776,nan,0.008,nan
ejoy,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,412374,-4.31,-7.46,-14.92,-14.92,0.32,nan,-0.094,nan
xtd-coin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,130116,0.14,0.16,2.5,2.5,0.814,nan,0.067,nan
bitcoin-interest,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,429610,-0.64,-5.1,-10.21,-10.21,-0.585,nan,-0.028,nan
cybereits,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,287463,-0.2,-1.61,-3.22,-3.22,0.306,nan,-0.007,nan
investdigital,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,15152,0,N/A,N/A,N/A,0.0,614123,-0.12,-0.09,-1.47,-1.47,-0.267,nan,-0.003,nan
stockchain,16 Mar 2018,19 Mar 2018,3.0,80.0,7,other,18,2693450.0,N/A,N/A,N/A,87153,0,55766,N/A,N/A,0.0,271642,0.31,-0.03,-0.52,-0.52,-0.165,nan,-0.004,nan
ether-zero,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,442509,0.42,0.72,1.44,1.44,-4.4,nan,-0.012,nan
aidos-kuneen,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,12520,0.26,0.17,2.7,2.7,0.541,nan,0.032,nan
pixie-coin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,266055,0.07,0.52,1.04,1.04,-0.459,nan,-0.006,nan
comsa-[eth],N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
infinity-econ...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swisscoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,2,0,N/A,N/A,N/A,0.0,169334,0.61,0.13,2.09,2.09,-2.456,nan,0.247,nan
pressone,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,169164,0.02,-0.14,-2.24,-2.24,-0.246,nan,-0.002,nan
starcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,0.36,N/A,0.0,11257,0.0,-0.02,-0.34,-0.34,-0.08,nan,0.008,nan
tradove-b2bcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
nectar,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,70353,3.21,5.56,11.12,11.12,-0.614,nan,0.049,nan
electronic-pk...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ipchain,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,606935,0.02,-0.01,-0.08,-0.08,-0.236,nan,0.004,nan
seele,03 Apr 2018,03 Apr 2018,0.0,65.0,12,blockchain,N/A,12133800.0,12133800.0,1.0,0.0324,28796,0,N/A,0.72,N/A,8.3,1750560,-0.72,-1.25,-2.51,-2.51,-1.246,nan,-0.008,nan
spindle,9 May 2018,15 May 2018,6.0,23.0,4,blockchain,12,N/A,N/A,N/A,0.23,30156,0,24252,0.4,N/A,-0.905,2379600,-0.07,-0.12,-0.25,-0.25,-2.206,nan,0.007,nan
bigone-token,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,307535,0.2,-0.04,-0.58,-0.58,0.02,nan,0.0,nan
rublix,N/A,N/A,N/A,N/A,1,fintech,12,N/A,N/A,N/A,N/A,6340,0,55,N/A,N/A,0.0,522925,0.29,2.31,4.62,4.62,-0.16,nan,0.025,nan
embercoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,2,0,N/A,N/A,N/A,0.0,12651,0.23,0.16,2.62,2.62,-0.393,nan,0.134,nan
iquant,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,15360,0.14,0.08,1.33,1.33,-0.187,nan,0.021,nan
ivy,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,134657,1.56,2.7,5.4,5.4,-1.246,nan,0.052,nan
rhenium,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,179068,0.28,0.48,0.97,0.97,-3.442,nan,-0.005,nan
qube,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,628377,-0.1,-0.09,-1.42,-1.42,-0.381,nan,-0.005,nan
arbitracoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,427347,-0.18,-1.41,-2.82,-2.82,0.975,nan,-0.027,nan
animation-vis...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
dascoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,6,0,N/A,N/A,N/A,0.0,266957,-2.38,-4.12,-8.24,-8.24,-0.535,nan,-0.041,nan
sphre-air,1 Jun 2017,30 Jun 2017,29.0,342.0,4,saas,4,5272732.0,N/A,N/A,0.19,N/A,0,N/A,N/A,N/A,-0.222,10531,0.17,0.13,2.1,2.1,-0.119,nan,0.004,nan
blockcdn,25 Nov 2016,25 Dec 2016,30.0,529.0,12,other,1,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,31955,0.47,0.11,1.7,1.7,0.088,nan,0.006,nan
repo,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,107859,1.31,2.27,4.54,4.54,-1.476,nan,0.022,nan
cryptaur,27 Nov 2017,12 Mar 2018,105.0,87.0,7,saas,12,12000000.0,N/A,N/A,0.01,1848,0,1742,0.36,N/A,-0.606,165405,8.25,14.29,28.57,28.57,-1.0,nan,0.04,nan
wincoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1621,0.16,0.09,1.46,1.46,0.064,nan,0.065,nan
comsa-[xem],N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
weth,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,246099,-0.16,-0.1,-1.66,-1.66,-0.04,nan,-0.002,nan
segwit2x,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,3263060,0.1,0.12,1.83,1.83,0.011,nan,-0.003,nan
cazcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,79995,0.3,0.52,1.05,1.05,-0.483,nan,0.004,nan
blockmesh,28 Feb 2018,31 Mar 2018,31.0,68.0,12,blockchain,13,3486451.0,9961289.0,0.35,0.05,5087,0,13260,0.42,N/A,-0.289,87339,-1.44,-2.49,-4.98,-4.98,0.679,nan,-0.033,nan
msd,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1317090,-0.54,-0.17,-2.74,-2.74,-0.524,nan,-0.001,nan
shopin,30 Mar 2018,15 Apr 2018,16.0,53.0,1,other,11,42546499.0,50054705.0,0.85,0.1,N/A,0,1643,0.22,N/A,-0.68,70971,-0.13,-0.23,-0.45,-0.45,5.357,nan,-0.003,nan
powercoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,11547,-0.31,-0.02,-0.29,-0.29,0.214,nan,0.012,nan
amon,4 Mar 2018,4 Apr 2018,31.0,64.0,5,other,8,1332600.0,26652000.0,0.05,0.05,6980,0,2482,N/A,N/A,0.264,152217,-0.43,-3.39,-6.78,-6.78,-1.531,nan,-0.045,nan
snipcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,75281,0.21,1.66,3.31,3.31,-0.625,nan,0.003,nan
xyo-network,20 Mar 2018,21 May 2018,62.0,17.0,1,other,25,11951000.0,47804000.0,0.25,0.01,16378,0,7339,0.66,N/A,-0.398,245464,-0.39,-0.67,-1.34,-1.34,-1.077,nan,-0.02,nan
gamechain-system,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
candy,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,4613,0,N/A,N/A,N/A,0.0,705795,-0.32,-0.18,-2.82,-2.82,-0.038,nan,-0.004,nan
curriculum-vitae,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,192724,-0.29,-2.33,-4.65,-4.65,-0.791,nan,-0.019,nan
contractnet,10 Mar 2018,20 Mar 2018,10.0,79.0,3,other,10,2661505.0,N/A,N/A,N/A,N/A,0,1223,N/A,N/A,0.0,294035,-0.98,-1.69,-3.39,-3.39,-0.156,nan,-0.031,nan
etherecash,15 Nov 2017,12 Dec 2017,27.0,177.0,12,fintech,8,40000000.0,100000000.0,0.4,1.0,N/A,0,1185,N/A,N/A,-0.216,248868,-0.15,-0.12,-1.95,-1.95,-0.543,nan,0.003,nan
digix-gold-token,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,41865,-0.06,-0.5,-1.0,-1.0,-0.034,nan,-0.001,nan
consensus,N/A,N/A,N/A,N/A,12,other,9,N/A,N/A,N/A,0.05,17865,0,719,0.66,N/A,-0.797,42296,0.56,0.18,2.83,2.83,-0.431,nan,0.018,nan
content-neutr...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
united-trader...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pabyosi-coin-...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
cropcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,22,0,N/A,N/A,N/A,0.0,86821,-0.52,-4.11,-8.21,-8.21,-0.56,nan,-0.031,nan
lendroid-supp...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
vipstar-coin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,531179,-0.08,-0.64,-1.27,-1.27,0.748,nan,-0.005,nan
w3coin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,285229,-0.0,0.04,0.66,0.66,3.459,nan,0.081,nan
hero,14 Sep 2017,14 Oct 2017,30.0,236.0,5,entertainment,13,36416517.0,173411986.0,0.21,0.04,1959,0,4525,0.52,N/A,7.513,88370,-0.26,-0.46,-0.92,-0.92,-1.39,nan,-0.02,nan
ac3,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,45090,-0.48,-3.77,-7.54,-7.54,0.482,nan,-0.01,nan
bitcoin-god,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,167560,-0.25,-0.15,-2.41,-2.41,0.152,nan,-0.004,nan
infinitecoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,0.0,0.07,0.17,2.73,2.73,-0.509,nan,0.038,nan
budbo,29 Jan 2018,5 Mar 2018,35.0,94.0,7,blockchain,33,30000000.0,52631579.0,0.57,0.35,3308,0,5298,0.34,N/A,-0.666,67317,0.1,0.81,1.63,1.63,0.244,nan,0.023,nan
cryptopiafees...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ea-coin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,305363,-0.35,-0.1,-1.63,-1.63,-0.183,nan,-0.016,nan
monero-original,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,519130,0.19,1.53,3.06,3.06,-0.763,nan,0.01,nan
animecoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1359,0.04,0.15,2.36,2.36,0.683,nan,0.074,nan
decentralized...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
bastonet,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,426469,-0.21,0.03,0.47,0.47,-0.27,nan,0.026,nan
president-trump,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,18628,0.24,0.14,2.16,2.16,-0.73,nan,0.081,nan
internet-of-t...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
first-bitcoin...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
president-joh...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
wa-space,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,7829,0.23,0.14,2.15,2.15,-0.004,nan,0.009,nan
teslacoilcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,18,0.04,0.18,2.81,2.81,0.219,nan,0.122,nan
t-coin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,68909,-0.04,0.1,1.6,1.6,0.184,nan,0.051,nan
clubcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,15742,0.06,0.15,2.34,2.34,-0.208,nan,0.01,nan
bitsoar,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,37718,0.17,0.16,2.46,2.46,0.171,nan,0.026,nan
golos-gold,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,4614,0.05,0.12,1.89,1.89,-0.169,nan,0.012,nan
strikebitclub,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,82540,0.08,-0.03,-0.51,-0.51,-0.738,nan,-0.012,nan
bela,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
rabbitcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,0,0.1,0.09,1.42,1.42,-7.351,nan,0.37,nan
terranova,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,173276,-0.36,-0.13,-2.13,-2.13,4.751,nan,0.192,nan
indicoin,30 Sep 2017,1 Nov 2017,32.0,218.0,12,blockchain,9,23000.0,N/A,N/A,0.02,N/A,0,22459,0.26,N/A,0.711,60496,0.16,0.05,0.73,0.73,-0.932,nan,0.028,nan
utrum,20 May 2018,20 Jun 2018,31.0,-13.0,12,other,7,N/A,5000000.0,N/A,0.12,7401,0,1336,N/A,N/A,-0.249,21504,0.13,1.04,2.09,2.09,0.192,nan,0.007,nan
supernet,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,40814,0.3,0.52,1.05,1.05,0.458,nan,0.009,nan
zengold,26 May 2017,9 Jun 2017,14.0,363.0,3,saas,0,1908960.0,3030095.0,0.63,0.03,N/A,0,N/A,N/A,N/A,10.473,13093,0.18,0.17,2.64,2.64,0.919,nan,0.157,nan
etherdelta-token,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,512422,-0.05,-0.06,-0.98,-0.98,0.784,nan,-0.008,nan
minex,15 May 2017,13 Jun 2017,29.0,359.0,2,blockchain,9,78985.0,N/A,N/A,6.18,N/A,0,10915,N/A,N/A,-0.89,8495,0.01,0.06,1.02,1.02,-0.008,nan,0.022,nan
slothcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,0,0.43,0.38,5.99,5.99,-1.973,nan,0.54,nan
era,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
sjwcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,11,0.23,0.21,3.39,3.39,-30.283,nan,2.426,nan
superior-coin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,550913,0.16,0.07,1.13,1.13,1.438,nan,0.024,nan
royalties,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,137454,-0.2,-0.12,-1.83,-1.83,0.982,nan,0.059,nan
sparks,N/A,N/A,N/A,N/A,12,blockchain,N/A,N/A,N/A,N/A,0.15,4492,0,N/A,N/A,N/A,114.0,169409,-0.47,-0.22,-3.54,-3.54,-0.256,nan,-0.001,nan
cloud,N/A,N/A,N/A,N/A,12,gaming,N/A,12300000.0,15000000.0,0.82,0.3,19723,0,N/A,N/A,N/A,-0.1,278036,-0.04,0.01,0.24,0.24,-0.265,nan,0.008,nan
corion,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,18358,0.09,0.05,0.77,0.77,-0.313,nan,-0.0,nan
goldmaxcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,2,0.28,0.19,3.08,3.08,0.645,nan,0.376,nan
tattoocoin-(l...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
namocoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,281735,-0.24,-0.05,-0.78,-0.78,0.364,nan,0.052,nan
avatarcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,26,0.19,0.2,3.13,3.13,0.193,nan,0.067,nan
high-gain,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,266744,-0.18,0.01,0.17,0.17,0.954,nan,0.019,nan
sand-coin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,9244,0.04,0.04,0.57,0.57,0.086,nan,0.022,nan
shacoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,431,0.12,0.12,1.88,1.88,-1.217,nan,0.088,nan
india-coin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,16514,0.14,0.07,1.11,1.11,-0.597,nan,0.04,nan
sono,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
